municipality,rescore,title,h1,url,hasAmount,hasTarget,hasDeadline,strongHit,snippet
"亀山市","20","ホーム","ホーム","https://www.city.kameyama.mie.jp/categories/groups/shibun/bunka/","false","false","true","補助金|手当","14メイン事業について かめやま文化年2014 かめやま文化年2017 かめやま文化年2024の記録（9月まで） かめやま文化年2024の記録（10月） かめやま文化年2024の記録（12月から） かめやま文化年2020までの事業 かめやま文化年2024の記録（11月） 亀山市文化芸術基本条例の制定について かめやま文化年2024【創造事業】文化芸術創造事業補助金について 亀山市文化芸術推進基本計画～継承と創造～ 一覧へ まちなみ文化財グループ Mie Prefecture’"
"名張市","20","救急情報","救急情報","https://www.city.nabari.lg.jp/020/006/030/070/","true","false","true","手当","救急情報 応急手当WEB講習（e-ラーニング）について 全国版救急受診アプリ「Q助」について なばりまちのAEDステーション24h設置事業 応急手当感謝カードの配布について 心肺蘇生の手順について がいこくじん の みなさんへ きゅうきゅうしゃ がいど Guide for Ambulance Services 救急車の利用について 緊急性の高い患者さんを少しでも早く病院へ搬送できるように救急車の利用にご協力をお願いします。 救急隊からの電話連絡(プレアライバルコール)について"
"名張市","20","子育て・教育","子育て・教育","https://www.city.nabari.lg.jp/030/","false","false","true","手当|奨学金","について お知らせ ”令和9年二十歳のつどい” 実行委員を募集中！！ 新着情報 一覧 妊娠・出産 開く 閉じる 健康相談 産後ケア事業 不妊治療などの助成 「妊娠・出産」のページ一覧 子育て支援 開く 閉じる 相談 地域の広場 放課後児童クラブ（学童保育） 子ども条例 子ども・若者のための「もうひとつの居場所」 「子育て支援」のページ一覧 子育てにかかる各種手当／ひとり親・寡婦家庭への支援 開く 閉じる ひとり親・寡婦家庭への支援 「子育てにかかる各種手当／ひとり親・寡婦家庭"
"名張市","20","障害者福祉","障害者福祉","https://www.city.nabari.lg.jp/050/040/","true","false","true","手当","障害者福祉 お知らせ 障害者福祉に関する相談窓口 手帳 保健・医療 手当・年金等 日常生活の援助 経済的支援 就労 意思疎通 計画・会議 障害者福祉施設・団体等 申請書・診断書各種 障害福祉ガイドブック"
"名張市","20","手当・年金等","手当・年金等","https://www.city.nabari.lg.jp/050/040/030/","true","false","false","手当","手当・年金等 心身障害者扶養共済制度 障害基礎年金 特別障害者手当・障害児福祉手当（国福祉手当）"
"名張市","20","生活保護","生活保護","https://www.city.nabari.lg.jp/050/060/","true","false","true","給付金","生活保護 生活保護制度について 無料職業紹介所について 住居確保給付金事業について 電力・ガス・食料品等価格高騰重点支援給付金について ※申請受付は終了しました。 電力・ガス・食料品等価格高騰重点支援給付金（追加分）について ※申請受付は終了しました。"
"名張市","20","被災者支援","被災者支援","https://www.city.nabari.lg.jp/050/080/","true","false","true","貸付","被災者支援 災害弔慰金 災害援護資金貸付 災害障害見舞金 被災者生活再建支援 義援金の受付について 「令和6年能登半島地震災害義援金」の募金箱の設置について"
"名張市","20","手続き・給付","手続き・給付","https://www.city.nabari.lg.jp/050/100/020/020/","true","false","true","一時金"," 国民健康保険‐高額医療・高額介護合算制度について 高額療養費の外来年間合算制度について 国民健康保険‐限度額適用認定証について 国民健康保険‐加入・脱退などの手続きについて 国民健康保険‐高額療養費について 国民健康保険‐はり・きゅう、あんま・マッサージの正しいかかり方について 高額療養費の申請方法が変わります（申請手続きの簡素化） 国民健康保険‐出産育児一時金について"
"名張市","20","定額減税補足給付金（不足額給付）について","定額減税補足給付金（不足額給付）について","https://www.city.nabari.lg.jp/s009/110/099/20250619150738.html","true","false","true","給付金","定額減税補足給付金（不足額給付）について 更新日：2025年11月27日 お知らせ（令和7年11月27日現在） 〇給付金受付窓口は明日11月28日までです。 受付窓口を11月30日まで延長していますが、11月30日は日曜日のため窓口での受付は11月28日（金曜日）16時30分までとなります。30日までに郵便ポストに投函いただければ間に合いますので忘れずに申請ください。 〇現在の給付事務の状況について 11月24日到着分までの申請については12月1日（月曜日）振込予定で事務を進"
"名張市","20","【外国人（がいこくじん）のみなさまへ】特別定額給付金（とくべつていがくきゅうふきん）のお知（し）らせ 〔やさしい日本語（にほんご）〕","【外国人（がいこくじん）のみなさまへ】特別定額給付金（とくべつていがくきゅうふきん）のお知（し）らせ","https://www.city.nabari.lg.jp/s021/030/20200512142455.html","true","false","true","給付金","【外国人（がいこくじん）のみなさまへ】特別定額給付金（とくべつていがくきゅうふきん）のお知（し）らせ 更新日：2020年5月13日 特別定額給付金（とくべつていがくきゅうふきん）とは？ 〔やさしい日本語（にほんご）〕 コロナウイルスの病気(びょうき)（COVID-19）で、みんな大変（たいへん）になっているので、10万円(じゅうまんえん)がもらえます。 お金（かね）をもらうためには、名張市役所(なばりしやくしょ)から送（おく）られてきた書類（しょるい）を書（か）いて申請（しん"
"名張市","20","公務員のかたの児童手当","公務員のかたの児童手当","https://www.city.nabari.lg.jp/s026/040/060/040/20191206162438.html","true","false","true","手当","公務員のかたの児童手当 更新日：2021年1月18日 公務員になる(退職する)かたの児童手当について 名張市にお住まいのかたで、公務員になる(退職する)かたは、新たに手続きが必要となります。 ※県立・市立病院等の職員から他病院へ異動されるかた、公務員のかたで独立行政法人へ出向される場合も同様の手続きとなります。 公務員になる場合 公務員のかたは勤務する所属庁に申請をしてください。 名張市で児童手当を受給されていたかたは、名張市に児童手当消滅届を提出してください。 ※二重に受給"
"鈴鹿市","20","産業・しごと","産業・しごと","https://www.city.suzuka.lg.jp/sangyo/index.html","true","true","true","補助金","光 その他 農林水産業 農林水産業の概要 鈴鹿の地産地消 ふれあい農園 農林水産情報 リンク集（農林水産業） 企業支援・誘致 「令和8年度日用品の購入の関するアンケート」の調査結果について 鈴鹿市企業誘致推進戦略 鈴鹿市企業立地支援制度 中小企業者の先端設備等導入計画の認定制度 事業用地などをお探しの方へ（鈴鹿市企業立地マッチング事業） 産業用地開発支援事業補助金 工場立地法の届出 ものづくり産業支援センター Suzukaものづくり企業情報検索 鈴鹿市モノづくり元気企業支援事"
"鈴鹿市","20","交通防犯課","交通防犯課","https://www.city.suzuka.lg.jp/shisei/1011225/shinsei/1009685/1009686.html","true","false","true","補助金","90.6KB） 交通安全研修講師派遣等申請書（企業用） （Word 34.0KB） 自治会等LED防犯灯貸与申請書 （PDF 71.4KB） 自治会等LED防犯灯貸与申請書 （Word 27.0KB） 自治会等LED防犯灯設置工事完了報告書 （PDF 80.3KB） 自治会等LED防犯灯設置工事完了報告書 （Word 26.5KB） 自治会等防犯灯電源工事費補助金交付申請書 （PDF 59.3KB） 自治会等防犯灯電源工事費補助金交付申請書 （Word 26.5KB） 事業計"
