municipality,score,strong,hasAmount,hasTarget,hasDeadline,title,url,snippet
"牧之原市","14","0","true","true","false","公式フェイスブックページ（2013年12月2日）","https://www.city.makinohara.shizuoka.jp/soshiki/7/248.html","公式フェイスブックページ（2013年12月2日） - 牧之原市ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 当サイトはjavascrptを使用しています。javascrptの設定を有効にしてご覧ください。 本文へ サイトマップ Foreign language 閲覧補助 背景色 白 黒 青 文字サイズ 標準 拡大 メニュー くらし・手続き 市の暮らしに必要な戸籍や住民票の手続きから、ごみや住まいなどに関する情報を発信しています。 子育て・健康・福祉 市の子育て、健康・福祉に関する施設、"
"牧之原市","14","0","true","true","false","市役所へのアクセス","https://www.city.makinohara.shizuoka.jp/life/6/25/114/","市役所へのアクセス - 牧之原市ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 当サイトはjavascrptを使用しています。javascrptの設定を有効にしてご覧ください。 本文へ サイトマップ Foreign language 閲覧補助 背景色 白 黒 青 文字サイズ 標準 拡大 メニュー くらし・手続き 市の暮らしに必要な戸籍や住民票の手続きから、ごみや住まいなどに関する情報を発信しています。 子育て・健康・福祉 市の子育て、健康・福祉に関する施設、支援・助成制度などに関する情報"
"牧之原市","14","0","true","true","false","「まきのはらTeaメール」を配信中です","https://www.city.makinohara.shizuoka.jp/soshiki/7/237.html","「まきのはらTeaメール」を配信中です - 牧之原市ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 当サイトはjavascrptを使用しています。javascrptの設定を有効にしてご覧ください。 本文へ サイトマップ Foreign language 閲覧補助 背景色 白 黒 青 文字サイズ 標準 拡大 メニュー くらし・手続き 市の暮らしに必要な戸籍や住民票の手続きから、ごみや住まいなどに関する情報を発信しています。 子育て・健康・福祉 市の子育て、健康・福祉に関する施設、支援・助成"
"牧之原市","14","0","true","true","false","市のプロフィール","https://www.city.makinohara.shizuoka.jp/life/6/25/","市のプロフィール - 牧之原市ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 当サイトはjavascrptを使用しています。javascrptの設定を有効にしてご覧ください。 本文へ サイトマップ Foreign language 閲覧補助 背景色 白 黒 青 文字サイズ 標準 拡大 メニュー くらし・手続き 市の暮らしに必要な戸籍や住民票の手続きから、ごみや住まいなどに関する情報を発信しています。 子育て・健康・福祉 市の子育て、健康・福祉に関する施設、支援・助成制度などに関する情報を"
"牧之原市","14","0","true","true","false","牧之原市行政区別人口・世帯数（令和８年）","https://www.city.makinohara.shizuoka.jp/soshiki/9/60585.html","牧之原市行政区別人口・世帯数（令和８年） - 牧之原市ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 当サイトはjavascrptを使用しています。javascrptの設定を有効にしてご覧ください。 本文へ サイトマップ Foreign language 閲覧補助 背景色 白 黒 青 文字サイズ 標準 拡大 メニュー くらし・手続き 市の暮らしに必要な戸籍や住民票の手続きから、ごみや住まいなどに関する情報を発信しています。 子育て・健康・福祉 市の子育て、健康・福祉に関する施設、支援・助"
"牧之原市","14","0","true","true","false","個人情報の取り扱い（プライバシーポリシー）","https://www.city.makinohara.shizuoka.jp/soshiki/7/31223.html","個人情報の取り扱い（プライバシーポリシー） - 牧之原市ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 当サイトはjavascrptを使用しています。javascrptの設定を有効にしてご覧ください。 本文へ サイトマップ Foreign language 閲覧補助 背景色 白 黒 青 文字サイズ 標準 拡大 メニュー くらし・手続き 市の暮らしに必要な戸籍や住民票の手続きから、ごみや住まいなどに関する情報を発信しています。 子育て・健康・福祉 市の子育て、健康・福祉に関する施設、支援・"
"牧之原市","14","0","true","true","false","リンク・著作権・免責事項","https://www.city.makinohara.shizuoka.jp/soshiki/7/31234.html","リンク・著作権・免責事項 - 牧之原市ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 当サイトはjavascrptを使用しています。javascrptの設定を有効にしてご覧ください。 本文へ サイトマップ Foreign language 閲覧補助 背景色 白 黒 青 文字サイズ 標準 拡大 メニュー くらし・手続き 市の暮らしに必要な戸籍や住民票の手続きから、ごみや住まいなどに関する情報を発信しています。 子育て・健康・福祉 市の子育て、健康・福祉に関する施設、支援・助成制度などに関す"
"牧之原市","14","0","true","true","false","RSS配信","https://www.city.makinohara.shizuoka.jp/soshiki/7/31235.html","RSS配信 - 牧之原市ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 当サイトはjavascrptを使用しています。javascrptの設定を有効にしてご覧ください。 本文へ サイトマップ Foreign language 閲覧補助 背景色 白 黒 青 文字サイズ 標準 拡大 メニュー くらし・手続き 市の暮らしに必要な戸籍や住民票の手続きから、ごみや住まいなどに関する情報を発信しています。 子育て・健康・福祉 市の子育て、健康・福祉に関する施設、支援・助成制度などに関する情報を発信し"
"牧之原市","14","0","true","true","false","リンク集","https://www.city.makinohara.shizuoka.jp/soshiki/7/31506.html","リンク集 - 牧之原市ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 当サイトはjavascrptを使用しています。javascrptの設定を有効にしてご覧ください。 本文へ サイトマップ Foreign language 閲覧補助 背景色 白 黒 青 文字サイズ 標準 拡大 メニュー くらし・手続き 市の暮らしに必要な戸籍や住民票の手続きから、ごみや住まいなどに関する情報を発信しています。 子育て・健康・福祉 市の子育て、健康・福祉に関する施設、支援・助成制度などに関する情報を発信して"
"伊豆の国市","12","0","false","true","true","伊豆の国市","https://www.city.izunokuni.shizuoka.jp/","伊豆の国市 歴史が息づき 未来にわたり誰もが幸せに暮らせるまち このサイトではJavaScriptを使用したコンテンツ・機能を提供しています。JavaScriptを有効にするとご利用いただけます。 本文へスキップします。 伊豆の国市 &nbsp; 閉じる 閉じる 検索 &nbsp; メニュー ホーム くらし 健康・福祉 学び・文化 まちづくり 市政 事業者向け情報 いで湯のまち 伊豆の国市の観光情報 ふるさと納税 移住定住 サイト内検索 検索の方法 文字サイズ・色合い変更 音声読上げ Foreign Languag"
